cell_type,stage,germ_layer,3,4,5,9,12,14,15,16,17,19,20,21,23,25,26,27,28,30,33,35,37,38,39,41,45,47,48,49,50,54,56,57,59,60,66,67
Epibranchial placode,E9.5,Ectoderm,0.0,0.32326610924678706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35049971090602794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epibranchial sensory neuron,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38574053591175106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495324916549879,0.0,0.0
Epibranchial sensory neuron,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37239016473780295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46958783038035073,0.0,0.0
Epidermal progenitor,E8.5,Ectoderm,0.0,0.31701846418566937,0.5061011261550963,0.0,0.0,0.0,0.0,0.38487547354214424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3648723912380646,0.0,0.0,0.0,0.0,0.34110024298825603,0.0,0.0,0.0,0.0,0.0
Epidermal progenitor,E9.0,Ectoderm,0.0,0.593762573551446,0.3037220487355124,0.0,0.0,0.0,0.3789140642009302,0.0,0.0,0.0,0.3619014279501946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34921217190919823,0.0,0.0,0.0,0.0,0.0,0.0,0.505434030195288,0.0,0.0,0.0,0.0,0.0
Epidermal progenitor,E9.5,Ectoderm,0.0,0.6153070051300047,0.0,0.0,0.0,0.0,0.38709832791892174,0.0,0.0,0.0,0.3291026097150237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762281615682505,0.0,0.0,0.0,0.0,0.0,0.0,0.37914031929894226,0.0,0.0,0.0,0.0,0.0
Eye field,E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.35011408421866985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eye field,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.6376596781105214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eye field,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.6036058821819137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floor plate,E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894460871772694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528529494102694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floor plate,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118284806070753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
