bucket,dataset_a,dataset_b,embryo_a,embryo_b,batch,n_a,n_b,time_a,time_b,sinkhorn
early,qiu2022,devmap,E7.25,E8.5-R1,20,13537,23435,E7.25,8.5,62.854244232177734
early,qiu2022,devmap,E7.25,E8.5-R1,21,13537,23435,E7.25,8.5,61.46458435058594
early,qiu2022,devmap,E7.25,E8.5-R1,22,13537,23435,E7.25,8.5,64.44769287109375
early,qiu2022,devmap,E7.25,E8.5-R1,23,13537,23435,E7.25,8.5,62.562049865722656
early,qiu2022,devmap,E7.25,E8.5-R1,24,13537,23435,E7.25,8.5,63.866798400878906
early,qiu2022,devmap,E7.25,E8.5-R1,25,13537,23435,E7.25,8.5,67.07832336425781
early,qiu2022,devmap,E7.25,E8.5-R1,26,13537,23435,E7.25,8.5,61.68008041381836
early,qiu2022,devmap,E7.25,E8.5-R1,27,13537,23435,E7.25,8.5,63.65760040283203
early,qiu2022,devmap,E7.25,E8.5-R1,28,13537,23435,E7.25,8.5,63.47185516357422
early,qiu2022,devmap,E7.25,E8.5-R1,29,13537,23435,E7.25,8.5,62.65953826904297
early,qiu2022,devmap,E7.25,E8.5-R1,30,13537,23435,E7.25,8.5,62.769378662109375
early,qiu2022,devmap,E7.25,E8.5-R1,31,13537,23435,E7.25,8.5,63.34748840332031
early,qiu2022,devmap,E7.25,E8.5-R1,32,13537,23435,E7.25,8.5,63.34153747558594
early,qiu2022,devmap,E7.25,E8.5-R1,33,13537,23435,E7.25,8.5,62.388160705566406
early,qiu2022,devmap,E7.25,E8.5-R1,34,13537,23435,E7.25,8.5,63.173194885253906
early,qiu2022,devmap,E7.25,E8.5-R1,35,13537,23435,E7.25,8.5,63.606101989746094
early,qiu2022,devmap,E7.25,E8.5-R1,36,13537,23435,E7.25,8.5,63.99470520019531
early,qiu2022,devmap,E7.25,E8.5-R1,37,13537,23435,E7.25,8.5,61.48932647705078
early,qiu2022,devmap,E7.25,E8.5-R1,38,13537,23435,E7.25,8.5,61.77485656738281
early,qiu2022,devmap,E7.25,E8.5-R1,39,13537,23435,E7.25,8.5,61.338802337646484
early,qiu2022,devmap,E7.25,E8.5-R1,40,13537,23435,E7.25,8.5,62.723480224609375
early,qiu2022,devmap,E7.25,E8.5-R1,41,13537,23435,E7.25,8.5,61.994911193847656
early,qiu2022,devmap,E7.25,E8.5-R1,42,13537,23435,E7.25,8.5,65.47453308105469
early,qiu2022,devmap,E7.25,E8.5-R1,43,13537,23435,E7.25,8.5,63.81122589111328
early,qiu2022,devmap,E7.25,E8.5-R1,44,13537,23435,E7.25,8.5,60.93553161621094
early,qiu2022,devmap,E7.25,E8.5-R1,45,13537,23435,E7.25,8.5,62.2263298034668
early,qiu2022,devmap,E7.25,E8.5-R1,46,13537,23435,E7.25,8.5,63.39064407348633
early,qiu2022,devmap,E7.25,E8.5-R1,47,13537,23435,E7.25,8.5,64.5711898803711
early,qiu2022,devmap,E7.25,E8.5-R1,48,13537,23435,E7.25,8.5,64.32413482666016
early,qiu2022,devmap,E7.25,E8.5-R1,49,13537,23435,E7.25,8.5,64.07908630371094
early,qiu2022,devmap,E7.25,E8.5-R2,0,13537,38216,E7.25,8.5,63.269439697265625
early,qiu2022,devmap,E7.25,E8.5-R2,1,13537,38216,E7.25,8.5,62.06594467163086
early,qiu2022,devmap,E7.25,E8.5-R2,2,13537,38216,E7.25,8.5,64.06581115722656
early,qiu2022,devmap,E7.25,E8.5-R2,3,13537,38216,E7.25,8.5,63.20643615722656
early,qiu2022,devmap,E7.25,E8.5-R2,4,13537,38216,E7.25,8.5,63.42881393432617
early,qiu2022,devmap,E7.25,E8.5-R2,5,13537,38216,E7.25,8.5,63.7302131652832
early,qiu2022,devmap,E7.25,E8.5-R2,6,13537,38216,E7.25,8.5,63.82200622558594
early,qiu2022,devmap,E7.25,E8.5-R2,7,13537,38216,E7.25,8.5,63.66353988647461
early,qiu2022,devmap,E7.25,E8.5-R2,8,13537,38216,E7.25,8.5,63.75162887573242
early,qiu2022,devmap,E7.25,E8.5-R2,9,13537,38216,E7.25,8.5,62.34208679199219
early,qiu2022,devmap,E7.25,E8.5-R2,10,13537,38216,E7.25,8.5,63.72908020019531
early,qiu2022,devmap,E7.25,E8.5-R2,11,13537,38216,E7.25,8.5,63.56874465942383
early,qiu2022,devmap,E7.25,E8.5-R2,12,13537,38216,E7.25,8.5,62.822479248046875
early,qiu2022,devmap,E7.25,E8.5-R2,13,13537,38216,E7.25,8.5,60.301971435546875
early,qiu2022,devmap,E7.25,E8.5-R2,14,13537,38216,E7.25,8.5,63.117061614990234
early,qiu2022,devmap,E7.25,E8.5-R2,15,13537,38216,E7.25,8.5,63.47557830810547
early,qiu2022,devmap,E7.25,E8.5-R2,16,13537,38216,E7.25,8.5,62.89836883544922
early,qiu2022,devmap,E7.25,E8.5-R2,17,13537,38216,E7.25,8.5,63.57337188720703
early,qiu2022,devmap,E7.25,E8.5-R2,18,13537,38216,E7.25,8.5,61.91999053955078
early,qiu2022,devmap,E7.25,E8.5-R2,19,13537,38216,E7.25,8.5,63.122310638427734
early,qiu2022,devmap,E7.25,E8.5-R2,20,13537,38216,E7.25,8.5,64.2022705078125
early,qiu2022,devmap,E7.25,E8.5-R2,21,13537,38216,E7.25,8.5,63.70233917236328
early,qiu2022,devmap,E7.25,E8.5-R2,22,13537,38216,E7.25,8.5,63.19013977050781
early,qiu2022,devmap,E7.25,E8.5-R2,23,13537,38216,E7.25,8.5,62.8050537109375
early,qiu2022,devmap,E7.25,E8.5-R2,24,13537,38216,E7.25,8.5,63.84296417236328
early,qiu2022,devmap,E7.25,E8.5-R2,25,13537,38216,E7.25,8.5,63.25592041015625
early,qiu2022,devmap,E7.25,E8.5-R2,26,13537,38216,E7.25,8.5,63.79487609863281
early,qiu2022,devmap,E7.25,E8.5-R2,27,13537,38216,E7.25,8.5,61.449127197265625
early,qiu2022,devmap,E7.25,E8.5-R2,28,13537,38216,E7.25,8.5,63.1881103515625
early,qiu2022,devmap,E7.25,E8.5-R2,29,13537,38216,E7.25,8.5,63.08563995361328
early,qiu2022,devmap,E7.25,E8.5-R2,30,13537,38216,E7.25,8.5,62.71086502075195
early,qiu2022,devmap,E7.25,E8.5-R2,31,13537,38216,E7.25,8.5,64.37772369384766
early,qiu2022,devmap,E7.25,E8.5-R2,32,13537,38216,E7.25,8.5,63.106807708740234
early,qiu2022,devmap,E7.25,E8.5-R2,33,13537,38216,E7.25,8.5,62.09720230102539
early,qiu2022,devmap,E7.25,E8.5-R2,34,13537,38216,E7.25,8.5,65.25106048583984
early,qiu2022,devmap,E7.25,E8.5-R2,35,13537,38216,E7.25,8.5,62.604278564453125
early,qiu2022,devmap,E7.25,E8.5-R2,36,13537,38216,E7.25,8.5,62.509727478027344
early,qiu2022,devmap,E7.25,E8.5-R2,37,13537,38216,E7.25,8.5,62.389190673828125
early,qiu2022,devmap,E7.25,E8.5-R2,38,13537,38216,E7.25,8.5,62.91156768798828
early,qiu2022,devmap,E7.25,E8.5-R2,39,13537,38216,E7.25,8.5,62.16497039794922
early,qiu2022,devmap,E7.25,E8.5-R2,40,13537,38216,E7.25,8.5,62.82991409301758
early,qiu2022,devmap,E7.25,E8.5-R2,41,13537,38216,E7.25,8.5,63.34516525268555
early,qiu2022,devmap,E7.25,E8.5-R2,42,13537,38216,E7.25,8.5,64.3311767578125
early,qiu2022,devmap,E7.25,E8.5-R2,43,13537,38216,E7.25,8.5,62.80720901489258
early,qiu2022,devmap,E7.25,E8.5-R2,44,13537,38216,E7.25,8.5,62.29090881347656
early,qiu2022,devmap,E7.25,E8.5-R2,45,13537,38216,E7.25,8.5,63.69750213623047
early,qiu2022,devmap,E7.25,E8.5-R2,46,13537,38216,E7.25,8.5,66.20661926269531
early,qiu2022,devmap,E7.25,E8.5-R2,47,13537,38216,E7.25,8.5,63.25442886352539
early,qiu2022,devmap,E7.25,E8.5-R2,48,13537,38216,E7.25,8.5,63.47582244873047
early,qiu2022,devmap,E7.25,E8.5-R2,49,13537,38216,E7.25,8.5,62.890647888183594
early,qiu2022,devmap,E7.25,E8.5-R3,0,13537,27743,E7.25,8.5,65.36769104003906
early,qiu2022,devmap,E7.25,E8.5-R3,1,13537,27743,E7.25,8.5,60.76021194458008
early,qiu2022,devmap,E7.25,E8.5-R3,2,13537,27743,E7.25,8.5,62.47132110595703
early,qiu2022,devmap,E7.25,E8.5-R3,3,13537,27743,E7.25,8.5,63.1163444519043
early,qiu2022,devmap,E7.25,E8.5-R3,4,13537,27743,E7.25,8.5,61.66791534423828
early,qiu2022,devmap,E7.25,E8.5-R3,5,13537,27743,E7.25,8.5,61.74519729614258
early,qiu2022,devmap,E7.25,E8.5-R3,6,13537,27743,E7.25,8.5,60.074073791503906
early,qiu2022,devmap,E7.25,E8.5-R3,7,13537,27743,E7.25,8.5,61.14949035644531
early,qiu2022,devmap,E7.25,E8.5-R3,8,13537,27743,E7.25,8.5,62.93534851074219
early,qiu2022,devmap,E7.25,E8.5-R3,9,13537,27743,E7.25,8.5,60.91204071044922
early,qiu2022,devmap,E7.25,E8.5-R3,10,13537,27743,E7.25,8.5,59.629783630371094
early,qiu2022,devmap,E7.25,E8.5-R3,11,13537,27743,E7.25,8.5,61.07960510253906
early,qiu2022,devmap,E7.25,E8.5-R3,12,13537,27743,E7.25,8.5,61.33002471923828
early,qiu2022,devmap,E7.25,E8.5-R3,13,13537,27743,E7.25,8.5,61.74425506591797
early,qiu2022,devmap,E7.25,E8.5-R3,14,13537,27743,E7.25,8.5,60.96377944946289
early,qiu2022,devmap,E7.25,E8.5-R3,15,13537,27743,E7.25,8.5,60.69746398925781
early,qiu2022,devmap,E7.25,E8.5-R3,16,13537,27743,E7.25,8.5,62.06855010986328
early,qiu2022,devmap,E7.25,E8.5-R3,17,13537,27743,E7.25,8.5,60.56458282470703
early,qiu2022,devmap,E7.25,E8.5-R3,18,13537,27743,E7.25,8.5,61.162879943847656
early,qiu2022,devmap,E7.25,E8.5-R3,19,13537,27743,E7.25,8.5,62.62984848022461
early,qiu2022,devmap,E7.25,E8.5-R3,20,13537,27743,E7.25,8.5,61.99908447265625
early,qiu2022,devmap,E7.25,E8.5-R3,21,13537,27743,E7.25,8.5,61.117637634277344
early,qiu2022,devmap,E7.25,E8.5-R3,22,13537,27743,E7.25,8.5,60.59319305419922
early,qiu2022,devmap,E7.25,E8.5-R3,23,13537,27743,E7.25,8.5,61.398902893066406
early,qiu2022,devmap,E7.25,E8.5-R3,24,13537,27743,E7.25,8.5,62.21814727783203
early,qiu2022,devmap,E7.25,E8.5-R3,25,13537,27743,E7.25,8.5,61.47837829589844
early,qiu2022,devmap,E7.25,E8.5-R3,26,13537,27743,E7.25,8.5,63.33392333984375
early,qiu2022,devmap,E7.25,E8.5-R3,27,13537,27743,E7.25,8.5,61.052520751953125
early,qiu2022,devmap,E7.25,E8.5-R3,28,13537,27743,E7.25,8.5,59.88999938964844
early,qiu2022,devmap,E7.25,E8.5-R3,29,13537,27743,E7.25,8.5,61.45321273803711
early,qiu2022,devmap,E7.25,E8.5-R3,30,13537,27743,E7.25,8.5,61.3775634765625
early,qiu2022,devmap,E7.25,E8.5-R3,31,13537,27743,E7.25,8.5,63.45256423950195
early,qiu2022,devmap,E7.25,E8.5-R3,32,13537,27743,E7.25,8.5,61.300270080566406
early,qiu2022,devmap,E7.25,E8.5-R3,33,13537,27743,E7.25,8.5,61.39347457885742
early,qiu2022,devmap,E7.25,E8.5-R3,34,13537,27743,E7.25,8.5,63.03408432006836
early,qiu2022,devmap,E7.25,E8.5-R3,35,13537,27743,E7.25,8.5,60.58064651489258
early,qiu2022,devmap,E7.25,E8.5-R3,36,13537,27743,E7.25,8.5,60.954803466796875
early,qiu2022,devmap,E7.25,E8.5-R3,37,13537,27743,E7.25,8.5,61.77014923095703
early,qiu2022,devmap,E7.25,E8.5-R3,38,13537,27743,E7.25,8.5,61.80182647705078
early,qiu2022,devmap,E7.25,E8.5-R3,39,13537,27743,E7.25,8.5,61.26988983154297
early,qiu2022,devmap,E7.25,E8.5-R3,40,13537,27743,E7.25,8.5,60.63589859008789
early,qiu2022,devmap,E7.25,E8.5-R3,41,13537,27743,E7.25,8.5,60.07423400878906
early,qiu2022,devmap,E7.25,E8.5-R3,42,13537,27743,E7.25,8.5,61.15790939331055
early,qiu2022,devmap,E7.25,E8.5-R3,43,13537,27743,E7.25,8.5,59.984344482421875
early,qiu2022,devmap,E7.25,E8.5-R3,44,13537,27743,E7.25,8.5,60.95195770263672
early,qiu2022,devmap,E7.25,E8.5-R3,45,13537,27743,E7.25,8.5,61.77366638183594
early,qiu2022,devmap,E7.25,E8.5-R3,46,13537,27743,E7.25,8.5,60.46022415161133
early,qiu2022,devmap,E7.25,E8.5-R3,47,13537,27743,E7.25,8.5,63.48618698120117
early,qiu2022,devmap,E7.25,E8.5-R3,48,13537,27743,E7.25,8.5,59.84688186645508
early,qiu2022,devmap,E7.25,E8.5-R3,49,13537,27743,E7.25,8.5,60.08589172363281
early,qiu2022,devmap,E7.5,E7.5-R1,0,10994,1342,E7.5,7.5,44.78715515136719
early,qiu2022,devmap,E7.5,E7.5-R1,1,10994,1342,E7.5,7.5,38.977569580078125
early,qiu2022,devmap,E7.5,E7.5-R1,2,10994,1342,E7.5,7.5,43.832801818847656
early,qiu2022,devmap,E7.5,E7.5-R1,3,10994,1342,E7.5,7.5,45.00445556640625
early,qiu2022,devmap,E7.5,E7.5-R1,4,10994,1342,E7.5,7.5,47.18947219848633
early,qiu2022,devmap,E7.5,E7.5-R1,5,10994,1342,E7.5,7.5,45.69709777832031
early,qiu2022,devmap,E7.5,E7.5-R1,6,10994,1342,E7.5,7.5,39.282386779785156
early,qiu2022,devmap,E7.5,E7.5-R1,7,10994,1342,E7.5,7.5,41.08395004272461
early,qiu2022,devmap,E7.5,E7.5-R1,8,10994,1342,E7.5,7.5,42.091407775878906
early,qiu2022,devmap,E7.5,E7.5-R1,9,10994,1342,E7.5,7.5,47.820777893066406
early,qiu2022,devmap,E7.5,E7.5-R1,10,10994,1342,E7.5,7.5,43.93183135986328
early,qiu2022,devmap,E7.5,E7.5-R1,11,10994,1342,E7.5,7.5,51.185646057128906
early,qiu2022,devmap,E7.5,E7.5-R1,12,10994,1342,E7.5,7.5,45.121212005615234
early,qiu2022,devmap,E7.5,E7.5-R1,13,10994,1342,E7.5,7.5,46.937538146972656
early,qiu2022,devmap,E7.5,E7.5-R1,14,10994,1342,E7.5,7.5,47.700077056884766
early,qiu2022,devmap,E7.5,E7.5-R1,15,10994,1342,E7.5,7.5,45.07304382324219
early,qiu2022,devmap,E7.5,E7.5-R1,16,10994,1342,E7.5,7.5,49.87946319580078
early,qiu2022,devmap,E7.5,E7.5-R1,17,10994,1342,E7.5,7.5,42.47028350830078
early,qiu2022,devmap,E7.5,E7.5-R1,18,10994,1342,E7.5,7.5,42.68937301635742
early,qiu2022,devmap,E7.5,E7.5-R1,19,10994,1342,E7.5,7.5,42.46708679199219
early,qiu2022,devmap,E7.5,E7.5-R1,20,10994,1342,E7.5,7.5,42.77471160888672
early,qiu2022,devmap,E7.5,E7.5-R1,21,10994,1342,E7.5,7.5,42.23548126220703
early,qiu2022,devmap,E7.5,E7.5-R1,22,10994,1342,E7.5,7.5,47.0352783203125
early,qiu2022,devmap,E7.5,E7.5-R1,23,10994,1342,E7.5,7.5,46.59767150878906
early,qiu2022,devmap,E7.5,E7.5-R1,24,10994,1342,E7.5,7.5,45.44981002807617
early,qiu2022,devmap,E7.5,E7.5-R1,25,10994,1342,E7.5,7.5,42.867366790771484
early,qiu2022,devmap,E7.5,E7.5-R1,26,10994,1342,E7.5,7.5,47.45655059814453
early,qiu2022,devmap,E7.5,E7.5-R1,27,10994,1342,E7.5,7.5,43.14289474487305
early,qiu2022,devmap,E7.5,E7.5-R1,28,10994,1342,E7.5,7.5,43.918357849121094
early,qiu2022,devmap,E7.5,E7.5-R1,29,10994,1342,E7.5,7.5,46.52168273925781
early,qiu2022,devmap,E7.5,E7.5-R1,30,10994,1342,E7.5,7.5,39.90126037597656
early,qiu2022,devmap,E7.5,E7.5-R1,31,10994,1342,E7.5,7.5,45.93170928955078
early,qiu2022,devmap,E7.5,E7.5-R1,32,10994,1342,E7.5,7.5,47.29763412475586
early,qiu2022,devmap,E7.5,E7.5-R1,33,10994,1342,E7.5,7.5,41.521881103515625
early,qiu2022,devmap,E7.5,E7.5-R1,34,10994,1342,E7.5,7.5,50.20265197753906
early,qiu2022,devmap,E7.5,E7.5-R1,35,10994,1342,E7.5,7.5,36.77872848510742
early,qiu2022,devmap,E7.5,E7.5-R1,36,10994,1342,E7.5,7.5,44.275962829589844
early,qiu2022,devmap,E7.5,E7.5-R1,37,10994,1342,E7.5,7.5,42.15880584716797
early,qiu2022,devmap,E7.5,E7.5-R1,38,10994,1342,E7.5,7.5,41.816864013671875
early,qiu2022,devmap,E7.5,E7.5-R1,39,10994,1342,E7.5,7.5,42.6136474609375
early,qiu2022,devmap,E7.5,E7.5-R1,40,10994,1342,E7.5,7.5,42.8102912902832
early,qiu2022,devmap,E7.5,E7.5-R1,41,10994,1342,E7.5,7.5,39.06142807006836
early,qiu2022,devmap,E7.5,E7.5-R1,42,10994,1342,E7.5,7.5,43.07147979736328
early,qiu2022,devmap,E7.5,E7.5-R1,43,10994,1342,E7.5,7.5,40.22216033935547
early,qiu2022,devmap,E7.5,E7.5-R1,44,10994,1342,E7.5,7.5,40.52754211425781
early,qiu2022,devmap,E7.5,E7.5-R1,45,10994,1342,E7.5,7.5,46.406219482421875
early,qiu2022,devmap,E7.5,E7.5-R1,46,10994,1342,E7.5,7.5,43.029605865478516
early,qiu2022,devmap,E7.5,E7.5-R1,47,10994,1342,E7.5,7.5,45.52783966064453
early,qiu2022,devmap,E7.5,E7.5-R1,48,10994,1342,E7.5,7.5,43.430450439453125
early,qiu2022,devmap,E7.5,E7.5-R1,49,10994,1342,E7.5,7.5,45.75971221923828
early,qiu2022,devmap,E7.5,E7.5-R2,0,10994,1838,E7.5,7.5,37.265663146972656
early,qiu2022,devmap,E7.5,E7.5-R2,1,10994,1838,E7.5,7.5,35.71204376220703
early,qiu2022,devmap,E7.5,E7.5-R2,2,10994,1838,E7.5,7.5,33.86842346191406
early,qiu2022,devmap,E7.5,E7.5-R2,3,10994,1838,E7.5,7.5,33.72443771362305
early,qiu2022,devmap,E7.5,E7.5-R2,4,10994,1838,E7.5,7.5,37.440574645996094
early,qiu2022,devmap,E7.5,E7.5-R2,5,10994,1838,E7.5,7.5,34.799964904785156
early,qiu2022,devmap,E7.5,E7.5-R2,6,10994,1838,E7.5,7.5,33.84377670288086
early,qiu2022,devmap,E7.5,E7.5-R2,7,10994,1838,E7.5,7.5,32.48736572265625
early,qiu2022,devmap,E7.5,E7.5-R2,8,10994,1838,E7.5,7.5,36.24509811401367
early,qiu2022,devmap,E7.5,E7.5-R2,9,10994,1838,E7.5,7.5,36.42146301269531
early,qiu2022,devmap,E7.5,E7.5-R2,10,10994,1838,E7.5,7.5,36.70367431640625
early,qiu2022,devmap,E7.5,E7.5-R2,11,10994,1838,E7.5,7.5,37.61246109008789
early,qiu2022,devmap,E7.5,E7.5-R2,12,10994,1838,E7.5,7.5,33.92420959472656
early,qiu2022,devmap,E7.5,E7.5-R2,13,10994,1838,E7.5,7.5,36.0255126953125
early,qiu2022,devmap,E7.5,E7.5-R2,14,10994,1838,E7.5,7.5,36.5723991394043
early,qiu2022,devmap,E7.5,E7.5-R2,15,10994,1838,E7.5,7.5,40.526939392089844
early,qiu2022,devmap,E7.5,E7.5-R2,16,10994,1838,E7.5,7.5,38.88767623901367
early,qiu2022,devmap,E7.5,E7.5-R2,17,10994,1838,E7.5,7.5,33.58919906616211
early,qiu2022,devmap,E7.5,E7.5-R2,18,10994,1838,E7.5,7.5,41.92939758300781
early,qiu2022,devmap,E7.5,E7.5-R2,19,10994,1838,E7.5,7.5,39.590187072753906
early,qiu2022,devmap,E7.5,E7.5-R2,20,10994,1838,E7.5,7.5,34.305782318115234
early,qiu2022,devmap,E7.5,E7.5-R2,21,10994,1838,E7.5,7.5,43.81439208984375
early,qiu2022,devmap,E7.5,E7.5-R2,22,10994,1838,E7.5,7.5,36.70154571533203
early,qiu2022,devmap,E7.5,E7.5-R2,23,10994,1838,E7.5,7.5,33.80942153930664
early,qiu2022,devmap,E7.5,E7.5-R2,24,10994,1838,E7.5,7.5,34.84530258178711
early,qiu2022,devmap,E7.5,E7.5-R2,25,10994,1838,E7.5,7.5,35.69707489013672
early,qiu2022,devmap,E7.5,E7.5-R2,26,10994,1838,E7.5,7.5,34.22193145751953
early,qiu2022,devmap,E7.5,E7.5-R2,27,10994,1838,E7.5,7.5,40.769554138183594
early,qiu2022,devmap,E7.5,E7.5-R2,28,10994,1838,E7.5,7.5,34.80095672607422
early,qiu2022,devmap,E7.5,E7.5-R2,29,10994,1838,E7.5,7.5,36.065059661865234
early,qiu2022,devmap,E7.5,E7.5-R2,30,10994,1838,E7.5,7.5,37.914466857910156
early,qiu2022,devmap,E7.5,E7.5-R2,31,10994,1838,E7.5,7.5,41.370849609375
early,qiu2022,devmap,E7.5,E7.5-R2,32,10994,1838,E7.5,7.5,40.108577728271484
early,qiu2022,devmap,E7.5,E7.5-R2,33,10994,1838,E7.5,7.5,32.304954528808594
early,qiu2022,devmap,E7.5,E7.5-R2,34,10994,1838,E7.5,7.5,37.13300704956055
early,qiu2022,devmap,E7.5,E7.5-R2,35,10994,1838,E7.5,7.5,38.36077117919922
early,qiu2022,devmap,E7.5,E7.5-R2,36,10994,1838,E7.5,7.5,37.95951843261719
early,qiu2022,devmap,E7.5,E7.5-R2,37,10994,1838,E7.5,7.5,32.381046295166016
early,qiu2022,devmap,E7.5,E7.5-R2,38,10994,1838,E7.5,7.5,37.96696472167969
early,qiu2022,devmap,E7.5,E7.5-R2,39,10994,1838,E7.5,7.5,35.03367233276367
early,qiu2022,devmap,E7.5,E7.5-R2,40,10994,1838,E7.5,7.5,35.339569091796875
early,qiu2022,devmap,E7.5,E7.5-R2,41,10994,1838,E7.5,7.5,34.8743896484375
early,qiu2022,devmap,E7.5,E7.5-R2,42,10994,1838,E7.5,7.5,43.69447708129883
early,qiu2022,devmap,E7.5,E7.5-R2,43,10994,1838,E7.5,7.5,33.37677001953125
early,qiu2022,devmap,E7.5,E7.5-R2,44,10994,1838,E7.5,7.5,39.61337661743164
early,qiu2022,devmap,E7.5,E7.5-R2,45,10994,1838,E7.5,7.5,30.595657348632812
early,qiu2022,devmap,E7.5,E7.5-R2,46,10994,1838,E7.5,7.5,38.259822845458984
early,qiu2022,devmap,E7.5,E7.5-R2,47,10994,1838,E7.5,7.5,34.617706298828125
early,qiu2022,devmap,E7.5,E7.5-R2,48,10994,1838,E7.5,7.5,34.330101013183594
early,qiu2022,devmap,E7.5,E7.5-R2,49,10994,1838,E7.5,7.5,36.03859329223633
early,qiu2022,devmap,E7.5,E7.5-R3,0,10994,1468,E7.5,7.5,45.18250274658203
early,qiu2022,devmap,E7.5,E7.5-R3,1,10994,1468,E7.5,7.5,48.70854949951172
early,qiu2022,devmap,E7.5,E7.5-R3,2,10994,1468,E7.5,7.5,47.762020111083984
early,qiu2022,devmap,E7.5,E7.5-R3,3,10994,1468,E7.5,7.5,43.346500396728516
early,qiu2022,devmap,E7.5,E7.5-R3,4,10994,1468,E7.5,7.5,45.497901916503906
early,qiu2022,devmap,E7.5,E7.5-R3,5,10994,1468,E7.5,7.5,42.3543586730957
early,qiu2022,devmap,E7.5,E7.5-R3,6,10994,1468,E7.5,7.5,45.135948181152344
early,qiu2022,devmap,E7.5,E7.5-R3,7,10994,1468,E7.5,7.5,45.425071716308594
early,qiu2022,devmap,E7.5,E7.5-R3,8,10994,1468,E7.5,7.5,44.3250617980957
early,qiu2022,devmap,E7.5,E7.5-R3,9,10994,1468,E7.5,7.5,47.69463348388672
early,qiu2022,devmap,E7.5,E7.5-R3,10,10994,1468,E7.5,7.5,42.79243469238281
early,qiu2022,devmap,E7.5,E7.5-R3,11,10994,1468,E7.5,7.5,47.727272033691406
early,qiu2022,devmap,E7.5,E7.5-R3,12,10994,1468,E7.5,7.5,46.239402770996094
early,qiu2022,devmap,E7.5,E7.5-R3,13,10994,1468,E7.5,7.5,41.068214416503906
early,qiu2022,devmap,E7.5,E7.5-R3,14,10994,1468,E7.5,7.5,45.85012435913086
early,qiu2022,devmap,E7.5,E7.5-R3,15,10994,1468,E7.5,7.5,53.082305908203125
early,qiu2022,devmap,E7.5,E7.5-R3,16,10994,1468,E7.5,7.5,43.8427734375
early,qiu2022,devmap,E7.5,E7.5-R3,17,10994,1468,E7.5,7.5,42.05023193359375
early,qiu2022,devmap,E7.5,E7.5-R3,18,10994,1468,E7.5,7.5,43.26017761230469
early,qiu2022,devmap,E7.5,E7.5-R3,19,10994,1468,E7.5,7.5,39.50135040283203
early,qiu2022,devmap,E7.5,E7.5-R3,20,10994,1468,E7.5,7.5,51.17742156982422
early,qiu2022,devmap,E7.5,E7.5-R3,21,10994,1468,E7.5,7.5,50.1973762512207
early,qiu2022,devmap,E7.5,E7.5-R3,22,10994,1468,E7.5,7.5,44.321189880371094
early,qiu2022,devmap,E7.5,E7.5-R3,23,10994,1468,E7.5,7.5,40.96324157714844
early,qiu2022,devmap,E7.5,E7.5-R3,24,10994,1468,E7.5,7.5,42.71527862548828
early,qiu2022,devmap,E7.5,E7.5-R3,25,10994,1468,E7.5,7.5,39.45354461669922
early,qiu2022,devmap,E7.5,E7.5-R3,26,10994,1468,E7.5,7.5,50.67922592163086
early,qiu2022,devmap,E7.5,E7.5-R3,27,10994,1468,E7.5,7.5,49.89223098754883
early,qiu2022,devmap,E7.5,E7.5-R3,28,10994,1468,E7.5,7.5,44.37141799926758
early,qiu2022,devmap,E7.5,E7.5-R3,29,10994,1468,E7.5,7.5,48.213157653808594
early,qiu2022,devmap,E7.5,E7.5-R3,30,10994,1468,E7.5,7.5,43.86640930175781
early,qiu2022,devmap,E7.5,E7.5-R3,31,10994,1468,E7.5,7.5,46.0947265625
early,qiu2022,devmap,E7.5,E7.5-R3,32,10994,1468,E7.5,7.5,42.65009689331055
early,qiu2022,devmap,E7.5,E7.5-R3,33,10994,1468,E7.5,7.5,42.26447296142578
early,qiu2022,devmap,E7.5,E7.5-R3,34,10994,1468,E7.5,7.5,45.52409362792969
early,qiu2022,devmap,E7.5,E7.5-R3,35,10994,1468,E7.5,7.5,46.464881896972656
early,qiu2022,devmap,E7.5,E7.5-R3,36,10994,1468,E7.5,7.5,48.50318145751953
early,qiu2022,devmap,E7.5,E7.5-R3,37,10994,1468,E7.5,7.5,39.703399658203125
early,qiu2022,devmap,E7.5,E7.5-R3,38,10994,1468,E7.5,7.5,46.872737884521484
early,qiu2022,devmap,E7.5,E7.5-R3,39,10994,1468,E7.5,7.5,44.55223083496094
early,qiu2022,devmap,E7.5,E7.5-R3,40,10994,1468,E7.5,7.5,43.724647521972656
early,qiu2022,devmap,E7.5,E7.5-R3,41,10994,1468,E7.5,7.5,54.07018280029297
early,qiu2022,devmap,E7.5,E7.5-R3,42,10994,1468,E7.5,7.5,42.82359313964844
early,qiu2022,devmap,E7.5,E7.5-R3,43,10994,1468,E7.5,7.5,43.08884811401367
early,qiu2022,devmap,E7.5,E7.5-R3,44,10994,1468,E7.5,7.5,41.688568115234375
early,qiu2022,devmap,E7.5,E7.5-R3,45,10994,1468,E7.5,7.5,44.56415939331055
early,qiu2022,devmap,E7.5,E7.5-R3,46,10994,1468,E7.5,7.5,46.99736785888672
early,qiu2022,devmap,E7.5,E7.5-R3,47,10994,1468,E7.5,7.5,44.44186782836914
